arxiv_category,keyword_group,query,requested_cap,n_fetched,timestamp
cond-mat.mes-hall,"memristor, switching resistance states, switching states, two-terminal resistance memory, ReRAM, pinched hysteresis curves","cat:cond-mat.mes-hall AND (all:""memristor"" OR all:""switching resistance states"" OR all:""switching states"" OR all:""two-terminal resistance memory"" OR all:""ReRAM"" OR all:""pinched hysteresis curves"")",7,7,2026-07-02T11:09:47.820649+0000
cond-mat.mes-hall,"brain–computer interfaces, in-memory computing, physical neural networks, memristor, reconfigurable computing","cat:cond-mat.mes-hall AND (all:""brain–computer interfaces"" OR all:""in-memory computing"" OR all:""physical neural networks"" OR all:""memristor"" OR all:""reconfigurable computing"")",7,7,2026-07-02T11:09:53.110483+0000
cond-mat.mes-hall,"magnetic fields, De Haas-Van Alphen effect, magnetization, Fermi surface, differential susceptibility","cat:cond-mat.mes-hall AND (all:""magnetic fields"" OR all:""De Haas-Van Alphen effect"" OR all:""magnetization"" OR all:""Fermi surface"" OR all:""differential susceptibility"")",7,7,2026-07-02T11:09:58.275988+0000
cond-mat.mes-hall,"quantum phenomena, magnetic field, electromagnetic phenomena, spin axis, superconductor, quantum mechanics","cat:cond-mat.mes-hall AND (all:""quantum phenomena"" OR all:""magnetic field"" OR all:""electromagnetic phenomena"" OR all:""spin axis"" OR all:""superconductor"" OR all:""quantum mechanics"")",7,7,2026-07-02T11:10:03.295125+0000
cond-mat.mes-hall,"density of states, metallic conductivity, electronic entropy, Fermi level, insulator properties","cat:cond-mat.mes-hall AND (all:""density of states"" OR all:""metallic conductivity"" OR all:""electronic entropy"" OR all:""Fermi level"" OR all:""insulator properties"")",7,7,2026-07-02T11:10:07.845278+0000
cond-mat.mes-hall,"microscopic length scales, permittivity, wavevector dependence, material parameters, spatial dispersion, continuous media","cat:cond-mat.mes-hall AND (all:""microscopic length scales"" OR all:""permittivity"" OR all:""wavevector dependence"" OR all:""material parameters"" OR all:""spatial dispersion"" OR all:""continuous media"")",7,7,2026-07-02T11:10:13.026945+0000
cond-mat.mes-hall,"density of states, solid-state physics, electronic entropy, Fermi level, insulators and metals","cat:cond-mat.mes-hall AND (all:""density of states"" OR all:""solid-state physics"" OR all:""electronic entropy"" OR all:""Fermi level"" OR all:""insulators and metals"")",7,7,2026-07-02T11:10:17.848369+0000
cond-mat.mes-hall,"physical framework, physical mechanisms, phase transitions, symmetry breaking, order parameter","cat:cond-mat.mes-hall AND (all:""physical framework"" OR all:""physical mechanisms"" OR all:""phase transitions"" OR all:""symmetry breaking"" OR all:""order parameter"")",7,7,2026-07-02T11:10:23.248620+0000
cond-mat.mes-hall,"magnetic field oscillations, AC permeability, De Haas-Van Alphen effect, Fermi surface, differential susceptibility","cat:cond-mat.mes-hall AND (all:""magnetic field oscillations"" OR all:""AC permeability"" OR all:""De Haas-Van Alphen effect"" OR all:""Fermi surface"" OR all:""differential susceptibility"")",7,7,2026-07-02T11:10:28.276868+0000
cond-mat.mes-hall,"collective field, electromagnetic gauge symmetry, superconductors, order parameter","cat:cond-mat.mes-hall AND (all:""collective field"" OR all:""electromagnetic gauge symmetry"" OR all:""superconductors"" OR all:""order parameter"")",7,7,2026-07-02T11:10:34.544695+0000
cond-mat.mes-hall,"memristive devices, MoOx/MoS2 heterostructure, solution-processing technology, transition metal dichalcogenides, memcapacitive effect","cat:cond-mat.mes-hall AND (all:""memristive devices"" OR all:""MoOx/MoS2 heterostructure"" OR all:""solution-processing technology"" OR all:""transition metal dichalcogenides"" OR all:""memcapacitive effect"")",7,7,2026-07-02T11:10:39.647057+0000
cond-mat.mes-hall,"switching mechanism, domain dynamics, ferroelectric memristors, piezoelectric field, elastic strain","cat:cond-mat.mes-hall AND (all:""switching mechanism"" OR all:""domain dynamics"" OR all:""ferroelectric memristors"" OR all:""piezoelectric field"" OR all:""elastic strain"")",7,7,2026-07-02T11:10:44.909268+0000
cond-mat.mes-hall,"memristive devices, MoOx/MoS2 heterostructure, transition metal dichalcogenides, Atomristor, atomically thin nanomaterials","cat:cond-mat.mes-hall AND (all:""memristive devices"" OR all:""MoOx/MoS2 heterostructure"" OR all:""transition metal dichalcogenides"" OR all:""Atomristor"" OR all:""atomically thin nanomaterials"")",7,7,2026-07-02T11:10:50.608463+0000
cond-mat.mes-hall,"spin valve, Néel temperature, blocking temperature, magnetic pinning, antiferromagnetic layer","cat:cond-mat.mes-hall AND (all:""spin valve"" OR all:""Néel temperature"" OR all:""blocking temperature"" OR all:""magnetic pinning"" OR all:""antiferromagnetic layer"")",7,7,2026-07-02T11:10:55.434986+0000
cond-mat.mes-hall,"magnetization dynamics, precessional motion, Landau-Lifshitz-Gilbert equation, ferromagnetic materials, micromagnetics","cat:cond-mat.mes-hall AND (all:""magnetization dynamics"" OR all:""precessional motion"" OR all:""Landau-Lifshitz-Gilbert equation"" OR all:""ferromagnetic materials"" OR all:""micromagnetics"")",7,7,2026-07-02T11:11:00.411327+0000
cond-mat.mes-hall,"magnetic susceptibility, magnetizing field intensity, magnetization, material classification","cat:cond-mat.mes-hall AND (all:""magnetic susceptibility"" OR all:""magnetizing field intensity"" OR all:""magnetization"" OR all:""material classification"")",7,7,2026-07-02T11:11:05.789249+0000
eess.SP,"Optical Signal-to-Noise Ratio, signal power, noise power, bandwidth, dynamic range","cat:eess.SP AND (all:""Optical Signal-to-Noise Ratio"" OR all:""signal power"" OR all:""noise power"" OR all:""bandwidth"" OR all:""dynamic range"")",75,75,2026-07-02T11:11:13.032413+0000
eess.SP,"resistivity, intrinsic property, electrical current flow, ohm-meters","cat:eess.SP AND (all:""resistivity"" OR all:""intrinsic property"" OR all:""electrical current flow"" OR all:""ohm-meters"")",75,75,2026-07-02T11:11:17.680110+0000
astro-ph.EP,"gravitationally bound, planetary framework, orbital mechanics, non-stellar objects, planetary structure","cat:astro-ph.EP AND (all:""gravitationally bound"" OR all:""planetary framework"" OR all:""orbital mechanics"" OR all:""non-stellar objects"" OR all:""planetary structure"")",15,15,2026-07-02T11:11:23.009704+0000
astro-ph.EP,"non-stellar objects, planetary system, gravitationally bound, orbital mechanics","cat:astro-ph.EP AND (all:""non-stellar objects"" OR all:""planetary system"" OR all:""gravitationally bound"" OR all:""orbital mechanics"")",15,15,2026-07-02T11:11:31.603266+0000
astro-ph.EP,"vacuum velocity, light-year, speed of light, astronomical distances, Julian year","cat:astro-ph.EP AND (all:""vacuum velocity"" OR all:""light-year"" OR all:""speed of light"" OR all:""astronomical distances"" OR all:""Julian year"")",15,15,2026-07-02T11:11:36.727944+0000
astro-ph.EP,"gravitationally bound, planetary mechanism, non-stellar objects, orbital dynamics","cat:astro-ph.EP AND (all:""gravitationally bound"" OR all:""planetary mechanism"" OR all:""non-stellar objects"" OR all:""orbital dynamics"")",15,15,2026-07-02T11:11:43.006172+0000
astro-ph.EP,"non-resonant-interacting, hierarchical systems, orbital dynamics, resonant systems","cat:astro-ph.EP AND (all:""non-resonant-interacting"" OR all:""hierarchical systems"" OR all:""orbital dynamics"" OR all:""resonant systems"")",15,15,2026-07-02T11:11:49.392718+0000
astro-ph.EP,"planetary systems, resonant structures, hierarchical frameworks, orbital dynamics","cat:astro-ph.EP AND (all:""planetary systems"" OR all:""resonant structures"" OR all:""hierarchical frameworks"" OR all:""orbital dynamics"")",15,15,2026-07-02T11:11:54.166336+0000
astro-ph.EP,"hierarchical structures, resonant systems, orbital dynamics, resonant mechanisms, planetary frameworks","cat:astro-ph.EP AND (all:""hierarchical structures"" OR all:""resonant systems"" OR all:""orbital dynamics"" OR all:""resonant mechanisms"" OR all:""planetary frameworks"")",15,15,2026-07-02T11:11:58.772388+0000
astro-ph.EP,"hierarchical systems, orbital dynamics, planetary frameworks, resonant structures, planetary mechanisms","cat:astro-ph.EP AND (all:""hierarchical systems"" OR all:""orbital dynamics"" OR all:""planetary frameworks"" OR all:""resonant structures"" OR all:""planetary mechanisms"")",15,15,2026-07-02T11:12:03.452110+0000
astro-ph.EP,"planetary interactions, hierarchical frameworks, orbital dynamics, resonant mechanisms","cat:astro-ph.EP AND (all:""planetary interactions"" OR all:""hierarchical frameworks"" OR all:""orbital dynamics"" OR all:""resonant mechanisms"")",15,15,2026-07-02T11:12:08.671777+0000
astro-ph.EP,"round-trip transit time, Deep Space Network, Lunar Laser Ranging, deep space network, radar astronomy","cat:astro-ph.EP AND (all:""round-trip transit time"" OR all:""Deep Space Network"" OR all:""Lunar Laser Ranging"" OR all:""deep space network"" OR all:""radar astronomy"")",15,15,2026-07-02T11:12:13.526933+0000
astro-ph.IM,"gravitationally bound, planetary framework, orbital mechanics, non-stellar objects, planetary structure","cat:astro-ph.IM AND (all:""gravitationally bound"" OR all:""planetary framework"" OR all:""orbital mechanics"" OR all:""non-stellar objects"" OR all:""planetary structure"")",18,18,2026-07-02T11:12:18.539647+0000
astro-ph.IM,"non-stellar objects, planetary system, gravitationally bound, orbital mechanics","cat:astro-ph.IM AND (all:""non-stellar objects"" OR all:""planetary system"" OR all:""gravitationally bound"" OR all:""orbital mechanics"")",18,18,2026-07-02T11:12:24.226266+0000
astro-ph.IM,"vacuum velocity, light-year, speed of light, astronomical distances, Julian year","cat:astro-ph.IM AND (all:""vacuum velocity"" OR all:""light-year"" OR all:""speed of light"" OR all:""astronomical distances"" OR all:""Julian year"")",18,18,2026-07-02T11:12:29.848141+0000
astro-ph.IM,"gravitationally bound, planetary mechanism, non-stellar objects, orbital dynamics","cat:astro-ph.IM AND (all:""gravitationally bound"" OR all:""planetary mechanism"" OR all:""non-stellar objects"" OR all:""orbital dynamics"")",18,18,2026-07-02T11:12:34.541076+0000
astro-ph.IM,"illuminance, luminous flux, radiometric measurement, luminance, surface radiance","cat:astro-ph.IM AND (all:""illuminance"" OR all:""luminous flux"" OR all:""radiometric measurement"" OR all:""luminance"" OR all:""surface radiance"")",18,18,2026-07-02T11:12:39.984180+0000
astro-ph.IM,"light emission, surface reflectance, illuminance, luminous flux, radiometric measurement, luminance, solid angle","cat:astro-ph.IM AND (all:""light emission"" OR all:""surface reflectance"" OR all:""illuminance"" OR all:""luminous flux"" OR all:""radiometric measurement"" OR all:""luminance"" OR all:""solid angle"")",18,18,2026-07-02T11:12:46.377537+0000
astro-ph.IM,"LIGO data, parallel analysis, gravitational waves, binary black holes, distributed computing","cat:astro-ph.IM AND (all:""LIGO data"" OR all:""parallel analysis"" OR all:""gravitational waves"" OR all:""binary black holes"" OR all:""distributed computing"")",18,18,2026-07-02T11:12:51.912859+0000
astro-ph.IM,"atomic time scale, leap second, Earth rotation, Universal Time, Earth rotation irregularities, Coordinated Universal Time","cat:astro-ph.IM AND (all:""atomic time scale"" OR all:""leap second"" OR all:""Earth rotation"" OR all:""Universal Time"" OR all:""Earth rotation irregularities"" OR all:""Coordinated Universal Time"")",18,18,2026-07-02T11:12:57.593174+0000
nucl-th,"high-voltage transformer, particle kinetic energies, heavy-ion fusion, accelerator-based light-ion fusion","cat:nucl-th AND (all:""high-voltage transformer"" OR all:""particle kinetic energies"" OR all:""heavy-ion fusion"" OR all:""accelerator-based light-ion fusion"")",30,30,2026-07-02T11:13:02.838466+0000
nucl-th,"particle kinetic energy, high-voltage transformer, light-ion fusion, accelerator-based fusion","cat:nucl-th AND (all:""particle kinetic energy"" OR all:""high-voltage transformer"" OR all:""light-ion fusion"" OR all:""accelerator-based fusion"")",30,7,2026-07-02T11:13:06.483094+0000
nucl-th,"nuclear transmutation, free neutron decay, mass defect, decay energy","cat:nucl-th AND (all:""nuclear transmutation"" OR all:""free neutron decay"" OR all:""mass defect"" OR all:""decay energy"")",30,30,2026-07-02T11:13:11.215209+0000
nucl-th,"nuclear transmutation, beta decay, free neutron decay, MeV units, decay energy","cat:nucl-th AND (all:""nuclear transmutation"" OR all:""beta decay"" OR all:""free neutron decay"" OR all:""MeV units"" OR all:""decay energy"")",30,30,2026-07-02T11:13:15.898763+0000
nucl-th,"rarefaction, nuclear detonation, atmospheric physics, transient condensation cloud, Wilson cloud, transient condensation","cat:nucl-th AND (all:""rarefaction"" OR all:""nuclear detonation"" OR all:""atmospheric physics"" OR all:""transient condensation cloud"" OR all:""Wilson cloud"" OR all:""transient condensation"")",30,9,2026-07-02T11:13:19.576453+0000
physics.flu-dyn,"pressure-temperature spike, cavitation bubble, acoustic shock wave, implosion","cat:physics.flu-dyn AND (all:""pressure-temperature spike"" OR all:""cavitation bubble"" OR all:""acoustic shock wave"" OR all:""implosion"")",11,11,2026-07-02T11:13:25.323152+0000
physics.flu-dyn,"cavitation bubble, implosion, thermal energy release, energy release, vapor pressure, acoustic shock wave","cat:physics.flu-dyn AND (all:""cavitation bubble"" OR all:""implosion"" OR all:""thermal energy release"" OR all:""energy release"" OR all:""vapor pressure"" OR all:""acoustic shock wave"")",11,11,2026-07-02T11:13:31.245527+0000
physics.flu-dyn,"heat transfer, forced convection, density displacement, buoyancy-driven flow, fluid flow, natural convection","cat:physics.flu-dyn AND (all:""heat transfer"" OR all:""forced convection"" OR all:""density displacement"" OR all:""buoyancy-driven flow"" OR all:""fluid flow"" OR all:""natural convection"")",11,11,2026-07-02T11:13:37.006843+0000
physics.flu-dyn,"fluid mechanics, fluid velocity, aerodynamic effects, Bernoulli's principle, pressure differential","cat:physics.flu-dyn AND (all:""fluid mechanics"" OR all:""fluid velocity"" OR all:""aerodynamic effects"" OR all:""Bernoulli's principle"" OR all:""pressure differential"")",11,11,2026-07-02T11:13:41.852959+0000
physics.flu-dyn,"multi-scale motions, time-averaged statistics, coherent turbulent structures, temporal coherence","cat:physics.flu-dyn AND (all:""multi-scale motions"" OR all:""time-averaged statistics"" OR all:""coherent turbulent structures"" OR all:""temporal coherence"")",11,11,2026-07-02T11:13:45.738813+0000
physics.flu-dyn,"vapor pressure, implosion dynamics, cavitation bubble, acoustic shock wave","cat:physics.flu-dyn AND (all:""vapor pressure"" OR all:""implosion dynamics"" OR all:""cavitation bubble"" OR all:""acoustic shock wave"")",11,11,2026-07-02T11:13:50.229989+0000
physics.flu-dyn,"cavitation bubble, vapor implosion, pressure-temperature spikes, acoustic shock wave, pressure enhancement","cat:physics.flu-dyn AND (all:""cavitation bubble"" OR all:""vapor implosion"" OR all:""pressure-temperature spikes"" OR all:""acoustic shock wave"" OR all:""pressure enhancement"")",11,11,2026-07-02T11:13:55.018953+0000
physics.flu-dyn,"Bernoulli's principle, fluid mechanics, velocity-pressure relationship, pressure differential","cat:physics.flu-dyn AND (all:""Bernoulli's principle"" OR all:""fluid mechanics"" OR all:""velocity-pressure relationship"" OR all:""pressure differential"")",11,11,2026-07-02T11:13:59.517003+0000
physics.flu-dyn,"fluid mechanics, viscosity, stress tensor, Cauchy momentum equation, Navier-Stokes equation, constitutive relation, fluid viscosity, momentum conservation","cat:physics.flu-dyn AND (all:""fluid mechanics"" OR all:""viscosity"" OR all:""stress tensor"" OR all:""Cauchy momentum equation"" OR all:""Navier-Stokes equation"" OR all:""constitutive relation"" OR all:""fluid viscosity"" OR all:""momentum conservation"")",11,11,2026-07-02T11:14:04.850559+0000
physics.flu-dyn,"Newtonian fluids, Navier-Stokes equations, momentum balance, partial differential equations, conservation of mass, viscous fluid substances","cat:physics.flu-dyn AND (all:""Newtonian fluids"" OR all:""Navier-Stokes equations"" OR all:""momentum balance"" OR all:""partial differential equations"" OR all:""conservation of mass"" OR all:""viscous fluid substances"")",11,11,2026-07-02T11:14:11.217519+0000
physics.flu-dyn,"fluid mechanics, shock wave, water hammer, plumbing systems, hydraulic transients, pressure surge","cat:physics.flu-dyn AND (all:""fluid mechanics"" OR all:""shock wave"" OR all:""water hammer"" OR all:""plumbing systems"" OR all:""hydraulic transients"" OR all:""pressure surge"")",11,11,2026-07-02T11:14:15.983670+0000
physics.flu-dyn,"deposition patterns, evaporation dynamics, coffee ring effect, evaporation kinetics, particle-laden liquid, surface tension","cat:physics.flu-dyn AND (all:""deposition patterns"" OR all:""evaporation dynamics"" OR all:""coffee ring effect"" OR all:""evaporation kinetics"" OR all:""particle-laden liquid"" OR all:""surface tension"")",11,11,2026-07-02T11:14:21.207513+0000
physics.flu-dyn,"Kutta condition, circulation, Kutta-Joukowski theorem, inviscid flow, airfoil aerodynamics","cat:physics.flu-dyn AND (all:""Kutta condition"" OR all:""circulation"" OR all:""Kutta-Joukowski theorem"" OR all:""inviscid flow"" OR all:""airfoil aerodynamics"")",11,11,2026-07-02T11:14:26.177756+0000
